cam_x, cam_y, cam_theta, odom_x, odom_y, odom_theta, cmd_vx, cmd_vy, cmd_wz, odom_vx, odom_vy, odom_wz
0.861274, 2.9413, 2.98809, -0.721542, 0.860179, 1.41729, 0, 0, -0.5, -0.00245609, 0.00284357, -0.485893
0.866146, 2.94516, 2.98809, -0.721542, 0.860179, 1.41729, 0, 0, -0.5, -0.00245609, 0.00284357, -0.485893
0.870783, 2.9488, 2.96584, -0.721663, 0.860233, 1.39504, 0, 0, -0.5, -0.00264151, 0.000719747, -0.460563
0.879339, 2.9609, 2.96584, -0.721663, 0.860233, 1.39504, 0, 0, -0.5, -0.00264151, 0.000719747, -0.460563
0.887483, 2.97236, 2.94176, -0.721735, 0.860308, 1.37096, 0, 0, -0.5, -0.00174039, 0.00127411, -0.499122
0.895234, 2.98321, 2.94176, -0.721735, 0.860308, 1.37096, 0, 0, -0.5, -0.00174039, 0.00127411, -0.499122
0.902611, 2.99349, 2.94176, -0.721735, 0.860308, 1.37096, 0, 0, -0.5, -0.00174039, 0.00127411, -0.499122
0.909631, 3.00322, 2.94176, -0.721735, 0.860308, 1.37096, 0, 0, -0.5, -0.00174039, 0.00127411, -0.499122
0.916313, 3.01245, 2.91015, -0.721845, 0.860451, 1.33935, 0, 0, -0.5, -0.00214046, 0.0018429, -0.496646
0.922672, 3.02118, 2.91015, -0.721845, 0.860451, 1.33935, 0, 0, -0.5, -0.00214046, 0.0018429, -0.496646
0.931563, 3.03527, 2.88644, -0.721846, 0.860495, 1.31565, 0, 0, -0.5, -0.000235679, 0.000892037, -0.492397
0.940023, 3.04861, 2.88644, -0.721846, 0.860495, 1.31565, 0, 0, -0.5, -0.000235679, 0.000892037, -0.492397
0.948073, 3.06125, 2.88644, -0.721846, 0.860495, 1.31565, 0, 0, -0.5, -0.000235679, 0.000892037, -0.492397
0.955733, 3.07322, 2.88644, -0.721846, 0.860495, 1.31565, 0, 0, -0.5, -0.000235679, 0.000892037, -0.492397
0.963022, 3.08456, 2.88644, -0.721846, 0.860495, 1.31565, 0, 0, -0.5, -0.000235679, 0.000892037, -0.492397
0.969957, 3.0953, 2.86237, -0.721848, 0.860579, 1.29157, 0, 0, -0.5, -0.000489287, 0.00167881, -0.50161
0.979936, 3.114, 2.86237, -0.721848, 0.860579, 1.29157, 0, 0, -0.5, -0.000489287, 0.00167881, -0.50161
0.989429, 3.13171, 2.83841, -0.721901, 0.860696, 1.26762, 0, 0, -0.5, -0.00170672, 0.00201475, -0.492177
0.998459, 3.14849, 2.83841, -0.721901, 0.860696, 1.26762, 0, 0, -0.5, -0.00170672, 0.00201475, -0.492177
1.00705, 3.16438, 2.83841, -0.721901, 0.860696, 1.26762, 0, 0, -0.5, -0.00170672, 0.00201475, -0.492177
1.01522, 3.17942, 2.83841, -0.721901, 0.860696, 1.26762, 0, 0, -0.5, -0.00170672, 0.00201475, -0.492177
1.02298, 3.19368, 2.83841, -0.721901, 0.860696, 1.26762, 0, 0, -0.5, -0.00170672, 0.00201475, -0.492177
1.03037, 3.20717, 2.81581, -0.721968, 0.860812, 1.24501, 0, 0, -0.5, -0.002083, 0.00192099, -0.477416
1.03428, 3.20982, 2.81581, -0.721968, 0.860812, 1.24501, 0, 0, -0.5, -0.002083, 0.00192099, -0.477416
1.038, 3.21233, 2.79407, -0.722035, 0.860911, 1.22327, 0, 0, -0.5, -0.0019494, 0.00148601, -0.447721
1.04154, 3.21471, 2.79407, -0.722035, 0.860911, 1.22327, 0, 0, -0.5, -0.0019494, 0.00148601, -0.447721
1.04491, 3.21695, 2.79407, -0.722035, 0.860911, 1.22327, 0, 0, -0.5, -0.0019494, 0.00148601, -0.447721
1.04811, 3.21908, 2.79407, -0.722035, 0.860911, 1.22327, 0, 0, -0.5, -0.0019494, 0.00148601, -0.447721
1.05116, 3.22109, 2.79407, -0.722035, 0.860911, 1.22327, 0, 0, -0.5, -0.0019494, 0.00148601, -0.447721
1.05407, 3.22302, 2.78067, -0.722278, 0.861255, 1.20988, 0, 0, -0.5, -0.00728934, 0.0050796, -0.28273
1.05683, 3.22485, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.05861, 3.22423, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.06031, 3.22365, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.06192, 3.22309, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.06346, 3.22256, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.06492, 3.22206, 2.7806, -0.722502, 0.861599, 1.2098, 0, 0, -0.5, -0.00688741, 0.00503488, -0.0016236
1.0663, 3.22155, 2.78475, -0.722459, 0.861527, 1.21396, 0, 0, -0.5, 0.00100832, -0.000791655, 0.0636441
1.06123, 3.20251, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.05642, 3.18448, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.05187, 3.1674, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.04756, 3.15122, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.04348, 3.13589, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.03962, 3.12136, 2.78475, -0.722472, 0.86149, 1.21396, 0, 0, -0.5, 1.60116e-05, -0.000858277, 0
1.03596, 3.1076, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, -0.000215743, 0.000208032, 0
1.0353, 3.10281, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03467, 3.09826, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03409, 3.09396, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03354, 3.08988, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03302, 3.08601, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03253, 3.08235, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03207, 3.07888, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03164, 3.07559, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03123, 3.07247, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03085, 3.06952, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03049, 3.06672, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.03016, 3.06406, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.02984, 3.06155, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.02954, 3.05917, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.02387, 3.04144, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.01851, 3.02464, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.01343, 3.00873, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.00862, 2.99366, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
1.00407, 2.97937, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.99976, 2.96584, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.995683, 2.95303, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.991824, 2.94088, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.988172, 2.92938, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.984715, 2.91848, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.981444, 2.90815, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.978348, 2.89837, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.975417, 2.8891, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.972644, 2.88032, 2.78475, -0.722479, 0.861502, 1.21396, 0, 0, -0.5, 0, 0, 0
0.970024, 2.87201, 2.7835, -0.722531, 0.861613, 1.21271, 0, 0, -0.5, -0.00193266, 0.00187584, -0.0273195
0.968373, 2.86664, 2.7835, -0.722531, 0.861613, 1.21271, 0, 0, -0.5, -0.00193266, 0.00187584, -0.0273195
0.966815, 2.86157, 2.76341, -0.722304, 0.861546, 1.19262, 0, 0, -0.5, 0.00492911, 0.000347906, -0.418922
0.965341, 2.85676, 2.76341, -0.722304, 0.861546, 1.19262, 0, 0, -0.5, 0.00492911, 0.000347906, -0.418922
0.963945, 2.85221, 2.76341, -0.722304, 0.861546, 1.19262, 0, 0, -0.5, 0.00492911, 0.000347906, -0.418922
0.962624, 2.84789, 2.76341, -0.722304, 0.861546, 1.19262, 0, 0, -0.5, 0.00492911, 0.000347906, -0.418922
0.961371, 2.8438, 2.73497, -0.722449, 0.861545, 1.16417, 0, 0, -0.5, -0.00282947, -0.00114445, -0.598295
0.965244, 2.85459, 2.73497, -0.722449, 0.861545, 1.16417, 0, 0, -0.5, -0.00282947, -0.00114445, -0.598295
0.968914, 2.86482, 2.73497, -0.722449, 0.861545, 1.16417, 0, 0, -0.5, -0.00282947, -0.00114445, -0.598295
0.972399, 2.87453, 2.71098, -0.722522, 0.861903, 1.14019, 0, 0, -0.5, -0.00429573, 0.00618975, -0.494966
0.975702, 2.88372, 2.71098, -0.722522, 0.861903, 1.14019, 0, 0, -0.5, -0.00429573, 0.00618975, -0.494966
0.978831, 2.89243, 2.71098, -0.722522, 0.861903, 1.14019, 0, 0, -0.5, -0.00429573, 0.00618975, -0.494966
0.981796, 2.90069, 2.71098, -0.722522, 0.861903, 1.14019, 0, 0, -0.5, -0.00429573, 0.00618975, -0.494966
0.984598, 2.90849, 2.68785, -0.722516, 0.862092, 1.11705, 0, 0, -0.5, -0.00153381, 0.00361737, -0.480062
0.994366, 2.93637, 2.68785, -0.722516, 0.862092, 1.11705, 0, 0, -0.5, -0.00153381, 0.00361737, -0.480062
1.00362, 2.96278, 2.6636, -0.722513, 0.862256, 1.09281, 0, 0, -0.5, -0.00144448, 0.0031192, -0.510398
1.01239, 2.98779, 2.6636, -0.722513, 0.862256, 1.09281, 0, 0, -0.5, -0.00144448, 0.0031192, -0.510398
1.02069, 3.01149, 2.6636, -0.722513, 0.862256, 1.09281, 0, 0, -0.5, -0.00144448, 0.0031192, -0.510398
1.02856, 3.03393, 2.6636, -0.722513, 0.862256, 1.09281, 0, 0, -0.5, -0.00144448, 0.0031192, -0.510398
1.03601, 3.05519, 2.6636, -0.722513, 0.862256, 1.09281, 0, 0, -0.5, -0.00144448, 0.0031192, -0.510398
1.04307, 3.07533, 2.63947, -0.722547, 0.862404, 1.06867, 0, 0, -0.5, -0.00202908, 0.0023996, -0.497432
1.03517, 3.05278, 2.63947, -0.722547, 0.862404, 1.06867, 0, 0, -0.5, -0.00202908, 0.0023996, -0.497432
1.0277, 3.03143, 2.60899, -0.722661, 0.862697, 1.0382, 0, 0, -0.5, -0.00376722, 0.00315156, -0.476302
1.02061, 3.0112, 2.60899, -0.722661, 0.862697, 1.0382, 0, 0, -0.5, -0.00376722, 0.00315156, -0.476302
1.0139, 2.99204, 2.60899, -0.722661, 0.862697, 1.0382, 0, 0, -0.5, -0.00376722, 0.00315156, -0.476302
1.00755, 2.97389, 2.60899, -0.722661, 0.862697, 1.0382, 0, 0, -0.5, -0.00376722, 0.00315156, -0.476302
1.00152, 2.95669, 2.5857, -0.722717, 0.862812, 1.0149, 0, 0, -0.5, -0.00223456, 0.00147053, -0.486808
0.995822, 2.9404, 2.5857, -0.722717, 0.862812, 1.0149, 0, 0, -0.5, -0.00223456, 0.00147053, -0.486808
0.997532, 2.94502, 2.56121, -0.72262, 0.862966, 0.990416, 0, 0, -0.5, 2.36438e-05, 0.00380515, -0.510808
0.999152, 2.9494, 2.56121, -0.72262, 0.862966, 0.990416, 0, 0, -0.5, 2.36438e-05, 0.00380515, -0.510808
1.00069, 2.95355, 2.56121, -0.72262, 0.862966, 0.990416, 0, 0, -0.5, 2.36438e-05, 0.00380515, -0.510808
1.00214, 2.95748, 2.56121, -0.72262, 0.862966, 0.990416, 0, 0, -0.5, 2.36438e-05, 0.00380515, -0.510808
1.00351, 2.9612, 2.56121, -0.72262, 0.862966, 0.990416, 0, 0, -0.5, 2.36438e-05, 0.00380515, -0.510808
1.00482, 2.96473, 2.53756, -0.722589, 0.863194, 0.966761, 0, 0, -0.5, -0.00203237, 0.00428368, -0.487307
1.00606, 2.96807, 2.53756, -0.722589, 0.863194, 0.966761, 0, 0, -0.5, -0.00203237, 0.00428368, -0.487307
1.00838, 2.97445, 2.51516, -0.722606, 0.863401, 0.94436, 0, 0, -0.5, -0.00275457, 0.00334059, -0.467722
1.01057, 2.98049, 2.51516, -0.722606, 0.863401, 0.94436, 0, 0, -0.5, -0.00275457, 0.00334059, -0.467722
1.01265, 2.98621, 2.51516, -0.722606, 0.863401, 0.94436, 0, 0, -0.5, -0.00275457, 0.00334059, -0.467722
1.01461, 2.99163, 2.51516, -0.722606, 0.863401, 0.94436, 0, 0, -0.5, -0.00275457, 0.00334059, -0.467722
1.01647, 2.99676, 2.51516, -0.722606, 0.863401, 0.94436, 0, 0, -0.5, -0.00275457, 0.00334059, -0.467722
1.01823, 3.00162, 2.49228, -0.72264, 0.86351, 0.92148, 0, 0, -0.5, -0.00189279, 0.00142312, -0.474001
1.01989, 3.00622, 2.49228, -0.72264, 0.86351, 0.92148, 0, 0, -0.5, -0.00189279, 0.00142312, -0.474001
1.01193, 2.98437, 2.46937, -0.722658, 0.863626, 0.89857, 0, 0, -0.5, -0.00179574, 0.00173484, -0.486775
1.00439, 2.96367, 2.46937, -0.722658, 0.863626, 0.89857, 0, 0, -0.5, -0.00179574, 0.00173484, -0.486775
0.997267, 2.94405, 2.46937, -0.722658, 0.863626, 0.89857, 0, 0, -0.5, -0.00179574, 0.00173484, -0.486775
0.990529, 2.92547, 2.46937, -0.722658, 0.863626, 0.89857, 0, 0, -0.5, -0.00179574, 0.00173484, -0.486775
0.984157, 2.90786, 2.46937, -0.722658, 0.863626, 0.89857, 0, 0, -0.5, -0.00179574, 0.00173484, -0.486775
0.978138, 2.89118, 2.44635, -0.722712, 0.863837, 0.875554, 0, 0, -0.5, -0.00358126, 0.00270562, -0.473967
0.978483, 2.89186, 2.41555, -0.722713, 0.864052, 0.844756, 0, 0, -0.5, -0.00212704, 0.00253677, -0.474994
0.978811, 2.8925, 2.41555, -0.722713, 0.864052, 0.844756, 0, 0, -0.5, -0.00212704, 0.00253677, -0.474994
0.97912, 2.8931, 2.41555, -0.722713, 0.864052, 0.844756, 0, 0, -0.5, -0.00212704, 0.00253677, -0.474994
0.979414, 2.89367, 2.41555, -0.722713, 0.864052, 0.844756, 0, 0, -0.5, -0.00212704, 0.00253677, -0.474994
0.979692, 2.89422, 2.41555, -0.722713, 0.864052, 0.844756, 0, 0, -0.5, -0.00212704, 0.00253677, -0.474994
0.979961, 2.89474, 2.39223, -0.722638, 0.864286, 0.821433, 0, 0, -0.5, -0.00212789, 0.00477964, -0.497311
0.980216, 2.89523, 2.39223, -0.722638, 0.864286, 0.821433, 0, 0, -0.5, -0.00212789, 0.00477964, -0.497311
0.980448, 2.89569, 2.3688, -0.722638, 0.864387, 0.798003, 0, 0, -0.5, -0.00142854, 0.00156265, -0.488335
0.980667, 2.89612, 2.3688, -0.722638, 0.864387, 0.798003, 0, 0, -0.5, -0.00142854, 0.00156265, -0.488335
0.980875, 2.89653, 2.3688, -0.722638, 0.864387, 0.798003, 0, 0, -0.5, -0.00142854, 0.00156265, -0.488335
0.981071, 2.89692, 2.3688, -0.722638, 0.864387, 0.798003, 0, 0, -0.5, -0.00142854, 0.00156265, -0.488335
0.981263, 2.8973, 2.34541, -0.722651, 0.864582, 0.774616, 0, 0, -0.5, -0.00299619, 0.00267886, -0.481321
0.981446, 2.89765, 2.34541, -0.722651, 0.864582, 0.774616, 0, 0, -0.5, -0.00299619, 0.00267886, -0.481321
0.981618, 2.89799, 2.34541, -0.722651, 0.864582, 0.774616, 0, 0, -0.5, -0.00299619, 0.00267886, -0.481321
0.981775, 2.8983, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.981923, 2.8986, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.982064, 2.89888, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.982197, 2.89914, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.982323, 2.89939, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.982442, 2.89963, 2.32176, -0.722672, 0.864685, 0.750962, 0, 0, -0.5, -0.00180213, 0.0011695, -0.485539
0.982557, 2.89986, 2.29849, -0.722693, 0.864822, 0.727692, 0, 0, -0.5, -0.00243011, 0.00164764, -0.491993
0.982668, 2.90008, 2.2756, -0.722787, 0.864956, 0.704803, 0, 0, -0.5, -0.00345709, 0.000399526, -0.48637
0.982773, 2.90028, 2.2756, -0.722787, 0.864956, 0.704803, 0, 0, -0.5, -0.00345709, 0.000399526, -0.48637
0.982873, 2.90048, 2.2756, -0.722787, 0.864956, 0.704803, 0, 0, -0.5, -0.00345709, 0.000399526, -0.48637
0.982967, 2.90066, 2.2756, -0.722787, 0.864956, 0.704803, 0, 0, -0.5, -0.00345709, 0.000399526, -0.48637
0.983056, 2.90084, 2.2756, -0.722787, 0.864956, 0.704803, 0, 0, -0.5, -0.00345709, 0.000399526, -0.48637
0.983134, 2.901, 2.25135, -0.722823, 0.86504, 0.680556, 0, 0, -0.5, -0.00180859, 0.00057317, -0.50157
0.983213, 2.90116, 2.22003, -0.722764, 0.86522, 0.64923, 0, 0, -0.5, -0.0016009, 0.00248384, -0.489599
0.986285, 2.90923, 2.22003, -0.722764, 0.86522, 0.64923, 0, 0, -0.5, -0.0016009, 0.00248384, -0.489599
0.989184, 2.91689, 2.22003, -0.722764, 0.86522, 0.64923, 0, 0, -0.5, -0.0016009, 0.00248384, -0.489599
0.991921, 2.92415, 2.22003, -0.722764, 0.86522, 0.64923, 0, 0, -0.5, -0.0016009, 0.00248384, -0.489599
0.994504, 2.93103, 2.22003, -0.722764, 0.86522, 0.64923, 0, 0, -0.5, -0.0016009, 0.00248384, -0.489599
0.996938, 2.93756, 2.19632, -0.722743, 0.865314, 0.625524, 0, 0, -0.5, -0.00130287, 0.0015197, -0.494675
0.999234, 2.94375, 2.19632, -0.722743, 0.865314, 0.625524, 0, 0, -0.5, -0.00130287, 0.0015197, -0.494675
1.0014, 2.94962, 2.17219, -0.722795, 0.86536, 0.601398, 0, 0, -0.5, -0.00140123, -0.000304157, -0.502142
1.00344, 2.95518, 2.17219, -0.722795, 0.86536, 0.601398, 0, 0, -0.5, -0.00140123, -0.000304157, -0.502142
1.00537, 2.96046, 2.17219, -0.722795, 0.86536, 0.601398, 0, 0, -0.5, -0.00140123, -0.000304157, -0.502142
1.00719, 2.96547, 2.17219, -0.722795, 0.86536, 0.601398, 0, 0, -0.5, -0.00140123, -0.000304157, -0.502142
1.00891, 2.97022, 2.14805, -0.72269, 0.865468, 0.577251, 0, 0, -0.5, -0.00060959, 0.00303754, -0.496742
1.01053, 2.97473, 2.14805, -0.72269, 0.865468, 0.577251, 0, 0, -0.5, -0.00060959, 0.00303754, -0.496742
1.01206, 2.97901, 2.14805, -0.72269, 0.865468, 0.577251, 0, 0, -0.5, -0.00060959, 0.00303754, -0.496742
1.0135, 2.98306, 2.12545, -0.722632, 0.865563, 0.55465, 0, 0, -0.5, -0.00102466, 0.00212781, -0.47748
1.01486, 2.98691, 2.12545, -0.722632, 0.865563, 0.55465, 0, 0, -0.5, -0.00102466, 0.00212781, -0.47748
1.01614, 2.99056, 2.12545, -0.722632, 0.865563, 0.55465, 0, 0, -0.5, -0.00102466, 0.00212781, -0.47748
1.01734, 2.99402, 2.12545, -0.722632, 0.865563, 0.55465, 0, 0, -0.5, -0.00102466, 0.00212781, -0.47748
1.01848, 2.99731, 2.12545, -0.722632, 0.865563, 0.55465, 0, 0, -0.5, -0.00102466, 0.00212781, -0.47748
1.01955, 3.00043, 2.10217, -0.722733, 0.865611, 0.531372, 0, 0, -0.5, -0.0019702, -0.00127296, -0.486019
1.02057, 3.00339, 2.10217, -0.722733, 0.865611, 0.531372, 0, 0, -0.5, -0.0019702, -0.00127296, -0.486019
1.02152, 3.0062, 2.07822, -0.722725, 0.86577, 0.50742, 0, 0, -0.5, -0.00272477, 0.00179461, -0.491879
1.02067, 3.00409, 2.07822, -0.722725, 0.86577, 0.50742, 0, 0, -0.5, -0.00272477, 0.00179461, -0.491879
1.01986, 3.00209, 2.07822, -0.722725, 0.86577, 0.50742, 0, 0, -0.5, -0.00272477, 0.00179461, -0.491879
1.0191, 3.00019, 2.07822, -0.722725, 0.86577, 0.50742, 0, 0, -0.5, -0.00272477, 0.00179461, -0.491879
1.01838, 2.99839, 2.07822, -0.722725, 0.86577, 0.50742, 0, 0, -0.5, -0.00272477, 0.00179461, -0.491879
1.0177, 2.99668, 2.05538, -0.722635, 0.865944, 0.484586, 0, 0, -0.5, -0.00227999, 0.00343957, -0.480009
1.01709, 2.99508, 2.04009, -0.722479, 0.866579, 0.469293, 0, 0, -0.5, -0.00763823, 0.00676479, -0.238763
1.01651, 2.99355, 2.04009, -0.722479, 0.866579, 0.469293, 0, 0, -0.5, -0.00763823, 0.00676479, -0.238763
1.01597, 2.9921, 2.04009, -0.722479, 0.866579, 0.469293, 0, 0, -0.5, -0.00763823, 0.00676479, -0.238763
1.01546, 2.99073, 2.04009, -0.722479, 0.866579, 0.469293, 0, 0, -0.5, -0.00763823, 0.00676479, -0.238763
1.01498, 2.98942, 2.04009, -0.722479, 0.866579, 0.469293, 0, 0, -0.5, -0.00763823, 0.00676479, -0.238763
1.0145, 2.98817, 2.0429, -0.722441, 0.866816, 0.472101, 0, 0, -0.5, -0.004052, 0.00294324, 0.0587237
1.01405, 2.98699, 2.0429, -0.722441, 0.866816, 0.472101, 0, 0, -0.5, -0.004052, 0.00294324, 0.0587237
1.01361, 2.98585, 2.04614, -0.722466, 0.866818, 0.475347, 0, 0, -0.5, -0.000266988, -0.000430232, 0.0675472
1.01319, 2.98477, 2.04614, -0.722466, 0.866818, 0.475347, 0, 0, -0.5, -0.000266988, -0.000430232, 0.0675472
1.01279, 2.98375, 2.04614, -0.722466, 0.866818, 0.475347, 0, 0, -0.5, -0.000266988, -0.000430232, 0.0675472
1.01242, 2.98277, 2.04614, -0.722466, 0.866818, 0.475347, 0, 0, -0.5, -0.000266988, -0.000430232, 0.0675472
1.01207, 2.98185, 2.04614, -0.722466, 0.866818, 0.475347, 0, 0, -0.5, -0.000266988, -0.000430232, 0.0675472
1.01175, 2.98098, 2.04614, -0.722534, 0.86669, 0.475347, 0, 0, -0.5, 0.00169675, -0.0024455, 0
1.01144, 2.98014, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.01115, 2.97935, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.01087, 2.9786, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.01061, 2.97789, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.01037, 2.97721, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.01014, 2.97657, 2.04614, -0.722517, 0.866744, 0.475347, 0, 0, -0.5, -0.000861352, 0.000829359, 0
1.00992, 2.97595, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0.0002139, -0.000205417, 0
1.00971, 2.97537, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00951, 2.97481, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00932, 2.97429, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00915, 2.97379, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00898, 2.97331, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00882, 2.97286, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00867, 2.97243, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00854, 2.97202, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.0084, 2.97163, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00828, 2.97126, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00816, 2.97091, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00805, 2.97058, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00795, 2.97027, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00785, 2.96997, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00776, 2.96968, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00767, 2.96941, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00759, 2.96915, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00751, 2.96891, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00744, 2.96867, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00737, 2.96845, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00731, 2.96824, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00725, 2.96804, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00802, 2.96918, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00875, 2.97026, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.00944, 2.97128, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
1.0101, 2.97226, 2.04614, -0.722521, 0.866731, 0.475347, 0, 0, -0.5, 0, 0, 0
